time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
458,4.0,222.30668728431533,0.01799316092945179
459,5.0,222.73606588963347,0.02244809335223474
460,4.0,226.68689110435835,0.017645484397060023
461,1.0,227.3011677996548,0.004399449460292296
462,4.0,223.35478432317169,0.017908727642083577
463,3.0,224.1492017055876,0.013383942379328207
464,3.0,229.36075022501564,0.01307983164973446
465,5.0,223.30744936611666,0.022390654741671463
466,2.0,223.57629406550194,0.008945492223849336
467,2.0,226.1913328425997,0.008842071775542986
468,3.0,222.24862902255686,0.013498395977486631
469,3.0,222.55852711253556,0.013479600350172455
470,4.0,217.05592520251426,0.01842843035161551
471,4.0,216.76931355016245,0.01845279635982407
472,1.0,212.5052262536364,0.004705766618682809
473,3.0,215.36582329249265,0.01392978678852698
474,5.0,220.09697859310745,0.02271725869187638
475,4.0,216.50782816365788,0.01847508255903065
476,3.0,216.41131842132765,0.013862491212956567
477,5.0,220.4013571984256,0.02268588571121429
478,6.0,212.66055633952644,0.028213976786652478
479,2.0,217.821090245459,0.009181847348878076
480,4.0,221.47090084668844,0.018061063483771036
481,2.0,216.483463979612,0.009238580920842787
482,3.0,220.7279444949515,0.013591391913988563
483,2.0,215.36994936611663,0.009286346613752107
484,4.0,210.2353038078322,0.019026300186272438
485,4.0,213.01119215548061,0.01877835600807459
486,2.0,211.58181355016237,0.009452608267420086
487,2.0,213.71861460128477,0.009358099217193676
488,2.0,214.4997067689758,0.009324022070361497
489,3.0,213.75414850721745,0.014034815328502055
490,2.0,213.59621651130615,0.009363461734792177
491,4.0,214.6513571984254,0.018634869363077768
492,2.0,217.36734745609513,0.009201013967398987
493,4.0,210.53968241315022,0.01899879373880048
494,4.0,210.766711640141,0.018978329020142053
495,3.0,212.33625528840406,0.01412853398928635
496,2.0,207.08105146836127,0.009658054108854902
497,5.0,204.5159495583398,0.02444797098122516
498,1.0,206.02223112480166,0.004853845114385894
499,3.0,203.4223573906487,0.014747641500579275
500,3.0,200.7866340859453,0.014941233581892066
501,3.0,203.54367773420816,0.014738851304030512
502,1.0,206.78739616774644,0.004835884674464384
503,1.0,209.4819398160095,0.004773681210314894
504,1.0,202.95896904300034,0.0049271042551863415
505,2.0,205.9578912965815,0.009710722844408905
506,1.0,204.8783864254163,0.004880944337015456
507,2.0,200.92495930067017,0.009953964937761364
508,3.0,199.56144468717474,0.015032963930997246
509,3.0,203.76119215548053,0.014723117627378435
510,2.0,200.75782816365788,0.009962251625722904
511,3.0,195.07140591007683,0.015378983844423242
512,2.0,196.91423599596678,0.010156705988697355
513,1.0,196.48485739064864,0.0050894507255173005
514,2.0,195.85541565240717,0.010211614487849976
515,2.0,198.39462921478025,0.010080918056681957
516,1.0,195.53663408594528,0.005114131194262373
517,3.0,197.441202090034,0.01519439695586936
518,2.0,198.691202090034,0.010065870954335105
519,2.0,201.47965357060582,0.009926560645485362
520,1.0,193.37533809821136,0.005171290247426073
521,2.0,194.53955166058446,0.010280685767639809
522,4.0,194.59316818410122,0.020555706232274658
523,4.0,195.82876522295743,0.0204260083826085
524,2.0,194.60205166058444,0.010277383937803
525,1.0,191.89310505117768,0.005211234659699217
526,3.0,193.62426035179243,0.015493926197829518
527,1.0,196.3136001800126,0.005093890586709405
528,2.0,197.456367132979,0.010128819997245667
529,2.0,203.5063040000555,0.009827705386460434
530,0.0,0.0,0.0
531,2.0,209.1087796442297,0.009564399942473623
532,4.0,209.782954429505,0.01906732608889895
533,4.0,208.54811947244988,0.019180225696201578
534,7.0,207.7437408671318,0.03369535934407305
535,2.0,211.13022625363655,0.00947282648954937
536,2.0,202.65459043768232,0.009869009113884414
537,5.0,209.2437408671318,0.02389557737440262
538,1.0,205.46157095302175,0.004867090207485309
539,0.0,0.0,0.0
540,2.0,196.0332700941227,0.010202349830922715
541,3.0,197.50738174647432,0.015189305703271785
542,1.0,200.8420904376824,0.004979036006948362
543,1.0,198.16087200414407,0.005046404922860288
544,3.0,203.87242052357212,0.014715085013929749
545,2.0,197.08060505117774,0.010148132026896515
546,3.0,202.5991340859453,0.014807565755574055
547,2.0,203.69380400005542,0.00981865899072441
548,3.0,206.34285251948359,0.014538909215267003
549,2.0,207.51778938655997,0.009637727955334182
550,5.0,207.13390591007675,0.02413897414830122
551,3.0,205.80624086713183,0.01457681743449556
552,3.0,207.81956608185664,0.014435599383449536
553,0.0,0.0,0.0
554,3.0,199.68860018001263,0.01502339140689854
555,3.0,198.34837200414412,0.015124903570861275
556,0.0,0.0,0.0
557,1.0,194.43155653174955,0.005143198037591731
558,3.0,197.95452730475876,0.015154995648982468
559,2.0,194.18155653174958,0.01029963934640204
560,3.0,200.3964690430003,0.014970323650544319
561,2.0,196.1412652229575,0.01019673243020311
562,2.0,197.67419721886876,0.010117658390111283
563,4.0,198.3572554806273,0.020165634931315447
564,3.0,198.1519885276609,0.015139893484244377
565,3.0,202.47781374238562,0.014816438129942116
566,5.0,200.6856826053734,0.024914582520726987
567,3.0,197.6634739141655,0.015177310914320653
568,4.0,205.8721048589545,0.0194295385610423
569,3.0,207.04811947244997,0.014489385402986879
570,3.0,208.61506121069152,0.01438055326681394
571,5.0,208.55072138247132,0.023974983001042977
572,2.0,212.97121651130618,0.009390940394491405
573,3.0,209.66055633952627,0.014308843076528768
574,1.0,212.094376683086,0.004714882193667077
575,4.0,209.55516312071288,0.019088052713336516
576,0.0,0.0,0.0
577,4.0,209.4257213824713,0.019099850646783045
578,2.0,207.9497699018995,0.00961770720373243
579,2.0,204.89539129658135,0.009761078506178043
