time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
283,4.0,229.29076015956917,0.017445098953033693
284,5.0,228.5363184213276,0.021878360667305592
285,5.0,228.31664850721754,0.021899410457761427
286,3.0,227.97565824954768,0.01315929965082556
287,4.0,234.42540571785366,0.017062997023514857
288,5.0,229.10770189781076,0.021823797098842874
289,2.0,231.06664850721745,0.008655511355363469
290,3.0,234.43168728431516,0.012796904867052575
291,0.0,0.0,0.0
292,4.0,225.81925041723895,0.017713281718052507
293,4.0,226.87286694075564,0.017631019759822307
294,4.0,227.76303198370064,0.017562112539344185
295,4.0,227.92280380783225,0.01754980165728615
296,0.0,0.0,0.0
297,5.0,220.61582329249276,0.022663832201061086
298,6.0,223.56925041723903,0.026837322166632583
299,6.0,225.1398718119208,0.026650099565714992
300,1.0,225.3158864254162,0.0044382134605098905
301,6.0,223.3399349448445,0.02686487753066529
302,5.0,220.4811777342083,0.022677672767276023
303,2.0,218.85877964422968,0.009138312857501722
304,3.0,219.55516312071288,0.013663992034432733
305,4.0,219.76410973011957,0.018201334171044508
306,5.0,222.4497699018995,0.02247698436462759
307,2.0,222.48822138247132,0.00898923991379244
308,4.0,229.82997372194225,0.01740417028824693
309,2.0,230.05852711253556,0.008693439991562142
310,4.0,231.7593523272604,0.017259281922533683
311,5.0,232.5566872843153,0.02150013426140347
312,4.0,223.46049320660285,0.017900255846574883
313,4.0,226.8773086789973,0.017630674584823702
314,3.0,224.85433790598805,0.013341970752880492
315,3.0,224.68720676897598,0.013351895032833839
316,5.0,234.5441241513917,0.021317950377527425
317,3.0,222.78892033134906,0.013465660660046137
318,4.0,235.02527945200643,0.017019445777605485
319,5.0,229.90395910844694,0.021748211815880356
320,3.0,231.9450124990402,0.012934100059652778
321,4.0,230.80116779965485,0.017330934839429272
322,5.0,223.48086206959056,0.02237328043974983
323,2.0,222.68536694075576,0.008981281650770027
324,3.0,224.45941546018395,0.013365445124453508
325,5.0,224.0156338937221,0.02231987077460901
326,4.0,229.77895910844686,0.01740803429313192
327,3.0,231.89139597552324,0.012937090603899155
328,3.0,230.73790571785355,0.013001764884129623
329,2.0,223.63987181192076,0.00894294914317418
330,5.0,217.99450294893308,0.022936358175835697
331,4.0,229.96829893666714,0.01739370173408811
332,5.0,224.50230867899725,0.02227148588992556
333,4.0,226.2630319837006,0.017678539728434955
334,4.0,228.89063389372205,0.01747559492476774
335,4.0,227.68796885077705,0.017567902336647106
