time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
391,7.0,415.03037495307717,0.01686623539491877
392,9.0,424.8255544172942,0.021185166255699283
393,12.0,422.7149573784381,0.028387923801941384
394,11.0,416.1590546095174,0.026432201530064786
395,6.0,423.06590885900994,0.014182187395296716
396,9.0,420.70270991013234,0.02139277876751143
397,9.0,417.99896712076855,0.02153115368201308
398,8.0,420.30886521074683,0.019033621848515436
399,7.0,429.6166078078879,0.01629359729764031
400,7.0,425.99820503896717,0.016431994119223324
401,9.0,416.6072779142209,0.02160307915180755
402,6.0,423.9035351248572,0.014154163631196778
403,9.0,418.27777304305596,0.02151680194365378
404,9.0,409.1682537506186,0.021995841362329526
405,8.0,413.10023426595825,0.019365760017578487
406,6.0,409.724156519539,0.014643998662338745
407,4.0,405.15645269949624,0.009872729345290206
408,3.0,406.4009332148357,0.007381872812811949
409,7.0,407.66425842956056,0.01717099268639837
410,7.0,416.9542340737346,0.016788413278859073
411,7.0,415.87656903078994,0.016831917259281196
412,7.0,415.3355156401964,0.016853844028267676
413,8.0,416.5685107690316,0.019204524089521585
414,4.0,410.57326817189096,0.009742475485095041
415,8.0,416.46603512485717,0.019209249555252658
416,4.0,412.46190905123336,0.00969786521427157
417,5.0,413.74484104714463,0.01208474282687254
418,5.0,411.2574041800681,0.012157835820533366
419,4.0,412.1786613907045,0.009704529551587815
420,5.0,413.7048654029703,0.012085910556381146
421,7.0,409.1468071412119,0.017108773373817474
422,7.0,403.0325304459152,0.017368325063625012
423,9.0,399.7817683641141,0.022512282230446688
424,8.0,404.2307537506187,0.019790676304988472
425,8.0,404.45854505941077,0.019779530183556594
426,7.0,413.52885078947503,0.016927476732605667
427,6.0,411.6065158324197,0.014577028713614493
428,9.0,408.7903361759795,0.02201617602849986
429,4.0,402.8816420982667,0.009928474226741663
430,4.0,396.7754867976523,0.01008126795403548
431,6.0,403.19414209826687,0.014881168582398885
432,6.0,412.59731669131884,0.014542023802081217
433,9.0,404.62015671176215,0.022243083669238207
434,5.0,402.35162767699495,0.012426941153109898
435,6.0,403.03881201237704,0.014886903745180115
436,11.0,404.8905255747502,0.02716783748986292
437,9.0,397.8309431493892,0.02262267466867306
438,6.0,396.6201567117623,0.015127824187615378
439,7.0,387.395598642227,0.01806938443424273
440,7.0,391.8068946299611,0.017865943902317223
441,10.0,385.5402054234138,0.025937632079169666
442,9.0,389.52656454407133,0.023104971057710064
443,5.0,406.3398266258724,0.012304971534586075
444,12.0,403.7558800164657,0.029720929388101107
445,8.0,407.30841879356336,0.019641135883456045
446,7.0,411.67789930890297,0.017003584627086194
447,8.0,412.3269478283313,0.019402078962180103
448,9.0,409.2278361759796,0.021992638829509498
449,12.0,415.2296760042,0.028899668529179554
450,9.0,422.2008700819121,0.021316867485976262
451,6.0,420.53113703487844,0.014267671217654368
452,6.0,424.12104954612937,0.014146904536855373
453,6.0,413.51965164837384,0.014509588543332279
454,7.0,420.1683845031845,0.01665998741975063
455,5.0,414.23120016780217,0.012070553830746055
456,4.0,413.8750448671871,0.0096647528030679
457,9.0,405.7618459183097,0.02218049846365282
458,6.0,414.94903025369183,0.014459607234969836
459,4.0,408.67682156248406,0.009787685009164205
460,9.0,415.6221272925484,0.02165428500794202
461,7.0,417.2774573784383,0.016775408966441103
462,3.0,413.95683598375626,0.007247132404204868
463,6.0,412.2097535583954,0.01455569633713195
464,5.0,416.6935107690311,0.01199922693965697
465,4.0,417.540782593163,0.009579902531095887
466,6.0,418.3820885154505,0.014340958097154355
467,8.0,418.40353512485694,0.019120297340730397
468,4.0,421.42206415962477,0.00949167198441915
469,3.0,404.02885078947486,0.007425212318719274
470,6.0,411.52593321483573,0.014579883102695548
471,7.0,409.31774868723016,0.017101628313090506
472,6.0,406.9393846954077,0.014744210626088633
473,5.0,400.38760800011096,0.012487898976130686
474,8.0,406.8480787731203,0.019663359414463937
475,4.0,409.75340885901,0.009761968817143727
476,7.0,402.7285982577808,0.01738143263299966
477,5.0,392.09871010235554,0.012751890968207402
478,5.0,394.303977055322,0.01268057207370872
479,5.0,394.957467312992,0.012659591003599507
