time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
328,6.0,313.7592981677742,0.019122939256422177
329,7.0,320.0932447771808,0.021868627702133325
330,4.0,333.651749456123,0.011988547959122934
331,12.0,334.9283998855725,0.03582855321943368
332,9.0,335.8625358937496,0.026796677325294647
333,9.0,328.7038418160371,0.027380270185697903
334,11.0,320.86653121480765,0.03428216697563863
335,8.0,333.32623990601576,0.024000510737635507
336,10.0,334.7775115379243,0.02987058465803543
337,13.0,346.41475900622976,0.03752726944225322
338,12.0,346.0737687485604,0.034674688126156684
339,10.0,337.9150746708478,0.02959323436440555
340,7.0,335.5633611084746,0.020860441905447395
341,7.0,346.48093866267027,0.020203131597998577
342,9.0,350.6255454438569,0.025668409267233794
343,10.0,339.4127884254441,0.02946264943754945
344,9.0,342.47344859722403,0.026279409504194044
345,11.0,337.7874727608262,0.032564854789001195
346,7.0,336.72160876900375,0.020788686611443785
347,10.0,344.35961831911055,0.02903940958237797
348,11.0,342.61038040091194,0.03210644110411408
349,10.0,343.33265222504355,0.029126271373237523
350,14.0,329.6410261514196,0.04247044175129203
351,10.0,326.02935136614434,0.030672085068713918
352,7.0,327.71424945612307,0.021360072110435387
353,10.0,320.41799224548663,0.03120923369477501
354,8.0,324.65251153792417,0.024641731438031653
355,11.0,332.16184143159063,0.03311638673663083
356,4.0,332.56012786921804,0.012027900114270561
357,8.0,342.0287200369092,0.02338984866281609
358,9.0,325.59261344794584,0.02764190472471783
359,10.0,325.25314735387843,0.030745282809269504
360,7.0,328.63550666675917,0.021300193856101175
361,7.0,318.19127868311364,0.021999345893358984
362,7.0,314.1583466872023,0.02228175718969416
363,5.0,340.77643379150527,0.014672376092353596
364,12.0,328.3403272025421,0.03654744484858116
365,9.0,324.473132932606,0.027737273402754507
366,6.0,340.0049871820988,0.017646799977044277
367,7.0,324.28747276082635,0.021585786032390933
368,7.0,328.66767658086906,0.021298108998186325
369,8.0,333.3899484050007,0.02399592440705991
370,8.0,321.46608928434324,0.02488598414162384
371,10.0,317.7205310225847,0.03147420145564709
372,10.0,316.0411524172668,0.031641448980660195
373,7.0,321.9809386626705,0.0217404173957443
374,12.0,322.6388706585816,0.03719328664740608
375,6.0,350.4122878487745,0.017122687211783474
376,6.0,344.2376666463155,0.017429818353273514
377,8.0,327.1077784908907,0.02445677090562609
378,6.0,323.3504191780098,0.018555720494356
379,6.0,331.883666838539,0.018078623926133106
380,8.0,333.00714267493646,0.024023508732391265
381,5.0,322.64026406961824,0.015497135840804782
382,8.0,335.628463018496,0.023835880687983042
383,11.0,333.64178823322106,0.03296949119668074
384,5.0,364.53468593875283,0.013716115894771322
385,17.0,354.58309864222696,0.0479436275025419
386,5.0,374.04464716165506,0.013367388192669668
387,8.0,364.38931707576535,0.02195454044646596
388,8.0,339.35441449906784,0.02357417395559466
389,6.0,338.16202634364276,0.017742973878157316
390,7.0,344.02674945612296,0.020347255005799418
391,9.0,324.4327108712485,0.027740729274279806
392,4.0,337.04191449906773,0.011867960119871275
393,6.0,348.64147256860326,0.017209656544286658
394,13.0,342.2408998855725,0.03798493986062602
395,14.0,349.86926387739487,0.04001494685427994
396,14.0,377.40295795510775,0.03709562870375093
397,9.0,372.7070208958082,0.024147653506414592
398,6.0,366.54985098169766,0.01636885128702341
399,8.0,345.6872833620556,0.023142303419999396
400,9.0,322.1805553784105,0.027934646736918176
401,11.0,316.7995894765665,0.034722267216869815
402,9.0,332.88842424139807,0.02703608580114982
403,4.0,324.2278903354655,0.01233700159434576
404,10.0,326.00974458495773,0.03067392974014006
405,13.0,329.89286597963974,0.03940673273244512
406,9.0,345.9717395215694,0.026013685431202395
407,13.0,359.62338995101896,0.03614892791531333
408,10.0,356.3234530839427,0.028064389007939367
409,9.0,340.9087931043863,0.02640002306201647
410,5.0,342.82072042135553,0.014584882716116397
