time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
147,20.0,565.7493052189798,0.035351346993274295
148,14.0,559.5673247036402,0.025019330797084557
149,16.0,575.1269071290012,0.027819946870284742
150,20.0,580.2856012067139,0.03446578712001411
151,22.0,569.290358609573,0.03864460317531549
152,18.0,584.2793196402522,0.03080718313131948
153,19.0,558.2929605195947,0.034032311606288196
154,22.0,573.1540039756343,0.038384098946180015
155,7.0,576.1351592762487,0.012149926778975832
156,17.0,583.9254505850415,0.02911330544501444
157,12.0,590.7161883110168,0.020314323929924032
158,18.0,598.2720910799375,0.03008664497036508
159,17.0,609.1097173457842,0.027909585934826425
160,13.0,612.5550230758482,0.021222583295003532
161,17.0,609.654450392818,0.027884648408695135
162,16.0,598.9577512517177,0.026713069438642004
163,17.0,594.7328775175647,0.02858426134260238
164,19.0,605.3915715952768,0.03138464572596015
165,15.0,605.4799599429248,0.02477373487541019
166,15.0,607.9462658652127,0.024673233215196093
167,16.0,612.3330669163353,0.026129570432272806
168,17.0,603.7904893621387,0.028155461703213112
169,13.0,590.433256315105,0.022017729965166634
170,11.0,582.6399166791081,0.01887958528948216
171,10.0,582.2515914643833,0.01717470616928611
172,22.0,574.7623147690869,0.03827669183362968
173,19.0,578.2759556484292,0.032856285678859024
174,16.0,574.192009039023,0.027865243242896846
175,23.0,578.5063488672429,0.03975755848667116
176,17.0,583.9564120001666,0.02911176185525839
177,17.0,597.4210088467999,0.028455644760158424
178,16.0,604.2475961433252,0.02647921167104629
179,17.0,585.8130137179643,0.029019498717016444
180,16.0,587.2745622373927,0.02724449691647355
181,20.0,586.8344603273716,0.034081161472424085
182,21.0,591.6343971944476,0.035494893636311184
183,15.0,587.617392323282,0.025526814209317412
184,20.0,592.3595865932183,0.033763275639758124
185,22.0,600.1147904132615,0.036659653038796085
186,15.0,590.4032418938338,0.025406364558372967
187,22.0,594.9010864009957,0.03698093767670614
188,21.0,593.0556544050844,0.03540983016352126
189,21.0,606.737319255806,0.03461135376633427
190,18.0,611.6285620451695,0.029429626274828348
191,24.0,619.8615571740042,0.0387183230226727
192,15.0,623.7817366382218,0.024046872678318947
193,14.0,613.88040187339,0.022805745153739954
194,16.0,619.685542560509,0.025819547013940035
195,17.0,625.1123192558058,0.027195112744280013
196,14.0,620.0553387404665,0.022578629882356212
197,23.0,640.9796442783072,0.035882574751490266
198,12.0,642.2155569817812,0.018685315030978648
199,19.0,634.3413190635822,0.029952329178316642
200,20.0,626.7085133335188,0.03191276259136517
201,22.0,631.2244404582648,0.034852896354944915
202,14.0,628.0369404582643,0.022291682380632765
203,19.0,625.4370667241118,0.030378755930660473
204,16.0,634.051343419408,0.025234549482558905
205,17.0,634.9762802864849,0.026772653605785148
206,15.0,629.8076249858692,0.023816796438970632
207,15.0,628.6674599429248,0.02385999110143511
208,15.0,619.4137802864848,0.02421644541563534
209,23.0,631.1890373048979,0.03643916266069396
210,19.0,643.623173313075,0.029520378985419017
211,18.0,650.5666392149193,0.027668187876528316
212,16.0,639.1161296648119,0.02503457393320881
