time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
264,15.0,646.7221542128605,0.023193886126039436
265,17.0,631.4066058856557,0.026924013530321866
266,14.0,633.3992465727757,0.022102962824398373
267,15.0,632.671008846799,0.02370900482280869
268,17.0,631.6239895543632,0.026914747193174535
269,13.0,634.8781156279863,0.02047637125929458
270,16.0,643.3899166791095,0.024868279071864896
271,13.0,637.8891545973072,0.020379716297585847
272,15.0,637.0031156279863,0.023547765516362233
273,10.0,639.6913777097873,0.0156325383590472
274,14.0,640.644042752732,0.021853008949938132
275,15.0,637.306732151503,0.023536547227990277
276,19.0,636.2727224091725,0.029861409000937075
277,16.0,639.364159084026,0.025024862236447728
278,19.0,647.0202512517171,0.029365386884325245
279,15.0,644.2488046423106,0.023282930277733396
280,16.0,638.9130182046835,0.025042532463901382
281,17.0,639.7226006300443,0.026574018149831177
282,11.0,643.6135277547902,0.017091001860033747
283,13.0,631.1763434194082,0.02059646267724846
284,14.0,636.4859258447686,0.021995773090219804
285,15.0,645.9260277547905,0.023222473403246062
286,15.0,647.6116879265697,0.023162027924518856
287,13.0,648.9074987200235,0.02003367201895899
288,18.0,650.7000762742185,0.027662514046508928
289,18.0,656.2270423682855,0.027429530997441127
290,14.0,648.2362415093864,0.021597064624775814
291,16.0,658.8065472394512,0.024286340302845544
292,14.0,656.7932220247264,0.02131568891171191
293,28.0,667.4489985277996,0.041950770863032144
294,19.0,667.8347218325027,0.028450152977768237
295,17.0,687.78339155439,0.024717084199401808
296,14.0,688.5189885932457,0.02033349875884213
297,14.0,694.8089642374204,0.020149423396351167
298,17.0,704.3659447527602,0.024135181614958937
299,11.0,699.751668057463,0.015719862491412724
300,14.0,695.4287604173774,0.02013146535900756
301,15.0,696.0526826709585,0.021550092936127474
302,13.0,693.505663378522,0.018745340790251742
303,17.0,704.8717799020384,0.02411786155258283
304,17.0,701.9638479061267,0.024217771400491556
305,16.0,710.0090273703443,0.022534924744913587
306,14.0,705.8725419838397,0.019833608997813258
307,15.0,708.8795856321024,0.021160152307989823
308,14.0,715.044561276277,0.019579199336907785
309,17.0,714.0655614685,0.023807337753467515
310,15.0,716.6458284214666,0.02093084115627943
311,9.0,707.5085809531608,0.01272069377289408
312,13.0,705.484216769115,0.01842706001210872
313,20.0,701.762707026784,0.028499662064881803
314,15.0,706.5870080779068,0.021228808099378656
315,13.0,704.8547750308722,0.01844351554464621
316,21.0,697.9708915543894,0.03008721460179056
317,17.0,694.97932861369,0.024461159202980542
318,14.0,684.1971586995802,0.020461938232262042
319,18.0,682.4482364459985,0.02637562680759352
320,12.0,682.8402413171638,0.017573656726575775
321,17.0,686.1453820042835,0.024776090382393437
322,14.0,680.7944305237113,0.020564210534493196
323,19.0,683.8273625196225,0.027784790491554502
324,19.0,680.07767818424,0.027937985041250987
325,14.0,674.8838966177779,0.020744308865809157
326,11.0,672.4981733130752,0.01635692175312282
327,24.0,681.6242510594936,0.03521001484717601
328,15.0,687.796270351931,0.021808783569478813
329,25.0,689.3658140001944,0.03626521578569742
330,15.0,683.091003398965,0.02195900681660585
331,12.0,681.0114985277995,0.01762084785050094
332,7.0,686.917590695491,0.010190450928637063
333,16.0,684.5792023478425,0.023372021739962556
