time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
124,469.4929470594356,24.495120370059766,16.718913687571934,1286.5821044504175,1.46511435059733,108.0,0.3649148744067029
125,473.275879055347,24.752603641150056,16.84091019013985,1309.5929249650947,1.469790133768566,105.0,0.36139159736829024
126,484.4482140124018,24.896885639559066,17.008658090112142,1330.3470414593965,1.4637771838116194,100.0,0.36415175808634115
127,499.1280390349036,25.032278650431735,16.973118119226648,1334.7867621109697,1.474819091848298,102.0,0.37393840964194985
128,497.68717504308137,25.280254184306138,17.265334238346924,1371.2173484627394,1.464220375656429,110.0,0.3629527992779805
129,500.9345731330597,25.233972583617724,17.40306884347116,1379.6258964240924,1.4499725772839405,110.0,0.36309449861114673
130,495.91451993468985,25.325460689713832,17.510562477458258,1393.1802967049337,1.446296241043991,112.0,0.3559586085933006
131,503.72042270360987,24.645378167760565,17.42503093988696,1349.1458975624842,1.4143663935394106,111.0,0.3733624536928784
132,498.18672862589744,24.769072263008564,17.428196854497685,1356.1635564587568,1.4212068218988716,110.0,0.36735003403776256
133,502.4442186913444,24.481369265577865,17.389420946794466,1337.4288829572922,1.407831194637376,108.0,0.37567920440027525
134,515.5249320614927,24.199350703307438,17.367141736579633,1320.3283084801026,1.3933985839671839,117.0,0.39045207828266576
135,501.5396506872551,24.468975031512272,17.69075069655916,1359.9154656254523,1.3831507464672752,112.0,0.3688020787796446
136,498.2263886054533,24.90992175719944,17.91851006524261,1402.2457457481053,1.3901781825888753,116.0,0.3553060439770826
137,502.34694686721207,25.258960184169123,17.777314035896413,1410.6896672222954,1.4208535740081756,112.0,0.35610025262065853
138,516.6162379837817,25.460966390801616,18.031644421244973,1442.3149028903226,1.4120157760433307,110.0,0.3581854676454567
139,513.9671894643529,25.45842073041028,18.149674226370458,1451.6107184557575,1.4026929857187531,116.0,0.3540668189685992
140,519.6310873621087,25.744289125062448,18.34018404030825,1483.3186810538816,1.4037094212621517,114.0,0.350316553009982
141,517.5859078978905,26.07075371613183,18.377164934035054,1505.157589479731,1.418649384152178,117.0,0.34387489490505635
142,520.5670631985062,26.410948550085795,18.303706016004085,1518.7031846866869,1.4429290181449066,111.0,0.3427707720952075
143,522.5146551739737,26.09461169380374,18.51013190419528,1517.4354470478913,1.4097474739166744,113.0,0.34434061507558994
144,526.1899077056689,26.132086505865377,18.80155171853579,1543.539165068819,1.3898898823389492,124.0,0.3408983196627917
145,527.4657960533157,26.055666345228605,18.65580962658151,1527.0953625035881,1.3966515989798425,131.0,0.3454046217444893
146,531.8574852598643,25.95357415959297,18.57753339927455,1514.7295503790735,1.397040909672457,128.0,0.35112372708828626
147,532.8640824909435,26.062376255607305,18.78640259549082,1538.1812321414861,1.3872999965338169,135.0,0.346424771903555
148,529.2217619551607,26.14369334934532,18.570003693277332,1525.2070486209586,1.4078453500151857,134.0,0.346983553763186
149,524.9532329203919,26.496405991169343,18.83655326818429,1567.9719183460109,1.4066483190384336,133.0,0.33479759859101527
150,539.0894026422797,26.633504457384532,19.278197014292807,1613.0380123162222,1.3815350282829104,128.0,0.3342075007074265
151,543.4303928999498,26.685718740292568,19.259748482146787,1614.6536859574244,1.3855694307238453,126.0,0.33656157826668415
152,540.4222715052678,26.414490175975086,19.218722879911,1594.8382024587206,1.3744144364340514,128.0,0.33885711457884116
153,538.7965094234661,25.772035122171054,19.357006653318717,1567.2446159632748,1.3314060166297714,136.0,0.34378584168388154
154,526.4241113334874,26.184973883680716,19.560726918890904,1609.1147204307326,1.338650347313647,130.0,0.32715138619362866
155,530.0961306259242,25.929937425677934,19.70015106379877,1604.7999340672611,1.3162303853256787,122.0,0.33031913783946265
156,544.2252566995489,26.526973599045032,19.54985744254353,1629.2254018903134,1.3568883393143427,124.0,0.33403926557252916
157,551.913834445968,26.59962628833627,19.62330422843426,1639.8251567885507,1.3555120982017537,130.0,0.33656870804863204
158,554.8491789531291,26.3043089370717,19.669065306535828,1625.4008838036018,1.3373441252610538,129.0,0.341361435496901
159,558.6820478161172,26.27234169652599,19.60139030687862,1617.8398668143902,1.3403305217235721,133.0,0.3453259245713798
160,575.9427711208202,26.59288314396198,19.71418532304958,1647.002023278549,1.3489212314987173,138.0,0.34969159902690294
161,583.7013389326866,26.74822861100688,19.89405614654085,1671.73809204478,1.3445336845325946,137.0,0.3491583650036559
162,571.4401692107991,26.65792421788813,19.995617387467842,1674.59974113788,1.3331883532936502,140.0,0.3412398528274638
163,567.4934700696988,26.91445867950452,19.796538563296732,1673.88178088639,1.3595537721632096,134.0,0.3390284048430155
164,565.0552079878981,26.975492445834906,19.969769539032782,1692.3582669820162,1.3508164124332422,138.0,0.3338862810624381
165,571.5005137179622,26.881864876152118,19.92235361174307,1682.480001568579,1.3493317807744774,151.0,0.33967744828179314
166,571.7764020656101,26.955193446329268,19.955138077936194,1689.8457461933915,1.35078962325662,149.0,0.33836011562215934
167,564.7892808631511,26.192838036136212,19.96773920361255,1643.089899526546,1.3117578194028807,145.0,0.3437360798249045
168,567.2385819142737,26.250695253266624,19.725017172113834,1626.702270728841,1.3308325678103055,150.0,0.34870461062313723
169,559.2987956688702,26.413327941789845,19.591617109828906,1625.7107620374109,1.3481953936583704,148.0,0.34403339679435524
170,553.2718295748037,26.862646083422568,19.82642934866255,1673.1819456703556,1.354890767824246,134.0,0.3306704515946333
171,545.7987956688705,27.215370576824128,19.845711380793237,1696.800548874966,1.3713476959643423,129.0,0.3216634954713758
172,543.7258880287849,27.536487331533575,19.96194648530088,1726.876576456237,1.379449010737017,131.0,0.31486088550959285
173,538.8035530717299,27.238783176741524,19.48972107809184,1667.7970420145455,1.3975973831334256,136.0,0.3230630223572676
174,539.0912424705001,27.340907600026114,19.412472097144775,1667.414770742198,1.408419672837416,135.0,0.323309623933906
175,544.0838831576194,27.26323568783968,19.127559902411267,1638.2751412615894,1.4253378803640713,136.0,0.33210775739332515
