time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
80,179.10236732520193,21.677390328902632,5.103761627330933,347.5739766293249,4.247335967420378,53.0,0.5152927991390107
81,182.74957601640983,21.91567141129238,5.122013891534954,352.65123165587454,4.27872158791134,55.0,0.5182161853180233
82,185.562838098211,21.97009840295127,5.265484212073282,363.4295109880482,4.172474461622315,54.0,0.5105882502324184
83,173.20071689575244,20.65202810180862,5.189796939466186,336.71537356728817,3.9793518595609747,58.0,0.514383157088432
84,169.26842071579526,22.819309588851084,5.087558093382344,364.7218268210627,4.485316761008265,56.0,0.4641027990870439
85,164.54462472806145,21.634852874960842,5.1125659968660475,347.4903481064329,4.231701436856325,57.0,0.47352286365566343
86,170.64481412683188,20.432702620488367,5.080885782567366,326.14829997433156,4.021484342473006,52.0,0.5232123366586976
87,178.30794994278602,21.844656482972884,5.277498377607136,362.1789462162966,4.139206669520084,50.0,0.4923200307626354
88,177.90890142335795,21.48280400399643,5.234594378782943,353.2839222432606,4.104005477687316,51.0,0.5035861816005748
89,177.14633829043444,21.848887589052495,5.646081950115429,387.54878563659327,3.86974326304382,51.0,0.45709429330155504
90,186.67191097346486,21.8954638652717,5.337189210483713,367.12725106121763,4.102433509807553,50.0,0.508466507005054
91,177.0945615951378,22.682027594206446,5.304775797120259,378.00607594665223,4.275774973660446,58.0,0.46849660062112614
92,175.43815376282896,22.30188964999754,5.476038686461332,383.6701774134125,4.072631865281659,52.0,0.4572629411688434
93,160.3545228180401,20.48832439904321,5.404898186187114,347.89151135086837,3.7906957158607835,49.0,0.4609325539314854
94,173.71220228225704,21.840008241106965,5.542441370735837,380.2802566516294,3.940503251224721,54.0,0.45680047607991625
95,178.7532556728502,22.00341761920989,5.493085632170957,379.71380226924924,4.005657128362257,53.0,0.4707578565872067
96,184.04767305526616,23.15887267676478,5.282218864868931,384.3117648933833,4.384307668656101,61.0,0.478902000583628
97,182.42007114524466,22.06144473801703,5.327494099085804,369.23834841633135,4.141054748761292,55.0,0.49404421812535726
98,176.85680906344354,22.815864805627196,5.406550346970532,387.5315443707952,4.220041124450395,58.0,0.45636751803157644
99,169.70439655219286,22.14689225091433,5.508816803699297,383.28426944022254,4.020262978438888,60.0,0.4427637920023226
100,174.91746923522356,21.997939496730286,5.469668988583622,378.00097546618895,4.021804526497806,52.0,0.46274343345145524
101,172.8227993211134,21.54938970691736,5.490961234337476,371.73480510747584,3.9245204595798695,49.0,0.46490884616291694
102,186.66271183236393,22.670853398212937,5.648102889589722,402.27249653809844,4.013888174735384,63.0,0.4640205667520336
103,182.67451288348641,21.802564914491477,5.882325011844308,402.9085444264886,3.7064536336552467,53.0,0.45338952328129567
104,181.76290123113466,20.97227089945476,5.975442724971798,393.70000434082124,3.5097434390610345,53.0,0.4616786873941326
105,174.77914402049856,19.24606460460514,6.053426397607079,366.0101070825641,3.179367079149276,50.0,0.477525458008929
106,182.33092071579495,20.08669246400354,6.120917012727966,386.2556048961788,3.2816475737597557,61.0,0.4720473137595077
107,177.16854698164235,18.81449907483681,5.900787368027469,348.7807425888711,3.1884726395633827,58.0,0.507965393004744
108,194.91531374238522,20.92255102611096,5.63992363549072,370.7129284033303,3.7097223966739974,63.0,0.5257850449993483
109,185.58796436405805,21.825198164809024,5.452437177869094,373.85116533721066,4.0028334949727356,55.0,0.4964220566135169
110,174.03986732520204,19.37041893460908,5.6920410090248215,346.38326902018923,3.40307086753187,57.0,0.50244882732791
111,188.5994497505628,22.052837033924696,5.611601333519659,388.77752491799725,3.9298652422432347,55.0,0.48510893161929325
112,190.12197410638834,20.75925418060199,5.746313855937183,374.75804275849,3.612621012538881,60.0,0.5073192631356307
113,187.06391584462995,21.730558596948576,5.578658786468358,380.84702019508296,3.895301617954911,57.0,0.4911786253409817
114,196.17527496528731,22.58139534542981,5.420909973041504,384.5677327236814,4.1656097330020945,63.0,0.5101189160512399
115,207.24634277715268,23.244788012654436,5.643982037816981,412.1554865579474,4.118508502845133,66.0,0.5028353365084094
116,200.75262434361454,22.122610949560173,5.705361349823172,396.52393766971505,3.8775126750290454,58.0,0.5062812235836103
117,196.25446417183485,19.386783012179276,6.0500402747738855,368.479972231411,3.204405612474016,65.0,0.5326055117280135
118,205.35173599596615,22.546653616550707,5.75109358392621,407.3637690231267,3.92041153348062,63.0,0.5040991654422463
119,196.40566818410096,19.80781756180753,6.083993460848225,378.5953178033853,3.255726306952003,68.0,0.5187746888251262
120,194.46816818410082,20.287130293946415,6.182593202633101,394.04077378816993,3.2813302814919703,61.0,0.493522957826298
121,205.8143622618133,22.228682400387154,6.01846674776079,420.2903889576968,3.6934128461634317,64.0,0.48969561919373084
122,201.63758556651655,19.77346703259191,6.0489369473669905,375.76104451222403,3.2689160433717195,65.0,0.5366112014838116
123,203.24634277715268,21.658275720834197,5.8976369855713875,401.28394837583625,3.672365012261916,63.0,0.5064900891246099
124,189.92527496528746,19.543940815356212,6.4334169178081835,395.0060143892486,3.0378787921014583,61.0,0.48081615987277204
125,192.25033809821105,19.865695409306756,6.110685242205128,381.3673939542713,3.250976710778501,60.0,0.5041079576962032
126,204.59469234770313,19.463891448493477,6.183716623902189,378.119544318463,3.1476040433772225,68.0,0.54108467922882
127,202.65611460128417,20.263160143659682,6.064354602468933,386.04829385291407,3.3413547643487242,62.0,0.524950162526808
128,195.01702730475847,20.301204399301128,6.343298411039896,404.56361300047075,3.200417682379383,56.0,0.4820429248651473
129,197.414551660584,20.304715265723992,6.471770082756588,412.82867576324486,3.1374284015162965,61.0,0.47819970668365164
130,202.0562408671313,21.541024729060123,6.123746713918263,414.4130770818997,3.517621765789388,61.0,0.48757206768163663
131,201.12946417183468,22.092335636276434,5.975581917994956,414.7359761178905,3.697101962529749,60.0,0.4849578424676203
132,202.5714059100763,20.164612516711056,5.813167797798089,368.25835836446043,3.4687821198536546,67.0,0.5500795876290581
133,208.13282816365728,21.96525548620804,5.634920144852562,388.84265301958385,3.8980597633265592,70.0,0.5352623395283099
134,204.21785251948324,19.859814950189175,5.81589033269171,362.86182362291095,3.414750590903535,67.0,0.5627978454181726
135,199.2618234847156,20.098186285646065,5.968870588633472,376.8763654924718,3.3671673706444682,62.0,0.5287193406897146
136,193.10541565240686,19.878655099809105,6.2114889105879065,387.9114380964325,3.2003043692027817,58.0,0.497807996072552
137,208.7419010389112,22.576054494408893,6.28567274202868,445.8098743314694,3.591668771340225,58.0,0.4682307706888229
138,205.97305633952598,22.783128323589214,6.24614780806531,447.0699567184984,3.6475487010042578,58.0,0.4607177316305751
139,199.85649339882545,21.9040286414818,5.793953235005285,398.70240641437107,3.7804980042200533,63.0,0.5012673366990286
140,202.3679787853302,21.672394968876446,5.733888013940603,390.3965636608472,3.7797032164187905,62.0,0.5183651640979483
141,204.82692539473663,21.81577641374117,5.674630012466419,388.9180479653501,3.844440318719417,67.0,0.5266583190631083
142,204.41163408594466,22.650208267740677,5.845156873667524,415.9280823271122,3.875038558807555,62.0,0.49145908336427835
143,209.87730867899694,21.572480965368833,6.315989795725255,428.0469302391563,3.4155344867671213,63.0,0.4903137806916062
144,212.16024067490815,21.362198659716608,6.231442929964626,418.2004002531342,3.428130354366878,64.0,0.50731716312679
145,214.3210902454584,21.78378418942544,6.1204924089646875,418.86064981632614,3.5591554949923183,67.0,0.5116763542706625
146,218.90579893666646,21.657799852213962,6.3389479588599515,431.30192345744416,3.4166237036136007,72.0,0.5075465399779641
147,210.59361460128417,22.14603674535025,6.314591131638378,439.3302668343186,3.5071212503990363,72.0,0.479351482243093
148,200.6964059100763,21.129167095970367,6.193416025693418,411.1142247909258,3.4115530118299673,67.0,0.4881767494475324
149,203.38910973011917,21.39127852862476,5.963830139189365,400.78538915108044,3.5868356457805444,67.0,0.5074763582597803
150,214.36506121069078,23.304095467891475,5.779465990358801,423.12612029582647,4.032222960869904,69.0,0.5066221415515982
151,207.27591078124138,21.422205148596536,6.231822821451939,419.40069324069685,3.4375504186117767,68.0,0.49421928509375246
152,202.3846679918775,21.96620153131639,6.211054074191646,428.61774464906654,3.536630219110633,65.0,0.47217986310291754
153,199.8428525194831,20.541361141271704,6.416719015167603,414.08749257796416,3.2012249706924667,62.0,0.4826102118548215
154,203.96341078124146,20.502444474721937,6.452042553921286,415.5781832485557,3.1776672741039804,60.0,0.4907943174178894
155,204.56512434361454,21.639918266395306,6.3271949056096,430.14680522328337,3.4201440905842277,65.0,0.47557048398261975
156,199.92159530884695,22.272424678155577,6.263624632469878,438.2713635176731,3.555836434178702,65.0,0.4561593842322422
157,198.0813671329784,21.329798541155178,6.355467816615495,425.8769647039227,3.356133514733779,69.0,0.46511406708904324
158,202.22521183236378,23.220328253515806,6.469834053998834,471.9667123153214,3.5890145032644125,63.0,0.4284734633938695
159,188.76658088757495,23.047452128032607,6.178054457866802,447.32639651615824,3.7305356055392522,61.0,0.4219884682811388
160,184.39418279759641,21.803591939978563,6.047921356643836,414.2705428545964,3.605138138250858,55.0,0.44510570683350853
161,184.06131393460856,23.08909719289827,5.8113421858944285,421.53464399102006,3.973109215447895,58.0,0.43664575749206896
162,188.65674593051983,22.23386317166476,5.780692457131624,403.77987209334776,3.846228343152022,61.0,0.46722672170965784
163,192.39418279759627,20.808851068656146,6.064134612069333,396.430269620886,3.431462591091016,59.0,0.48531658034485253
164,196.6090953088471,21.52856456899893,6.159051838557506,416.56119066825585,3.4954348710338303,62.0,0.47198130722029774
165,189.5099836564955,21.431879897729992,6.157141878767755,414.5618184879169,3.4808163137567996,56.0,0.4571332312939936
166,198.3820660818562,21.216523757165312,6.456678212115488,430.36133222900753,3.285981283278768,57.0,0.46096628861696026
167,193.45160973011923,19.06960666179065,7.04524313534907,422.0730214776125,2.706735068674931,57.0,0.4583368277197036
168,199.79888155425073,21.32230876101122,6.835788246206727,457.9021699827227,3.1192172713722175,55.0,0.4363353018436
169,197.25446417183477,22.01536044539708,6.443475888801876,445.6520214119015,3.416690125846144,61.0,0.44261992472714257
170,199.42159530884695,17.51066569336234,6.999457779979236,385.0498226412358,2.501717453521705,64.0,0.5179111470326658
171,197.4618866176391,19.621308788065498,6.812401106283496,419.9311158603728,2.8802339266206096,62.0,0.47022447053743743
172,195.62610018001217,18.536717801094873,6.735874161956554,392.2623955568282,2.751939444740244,61.0,0.49871234764248834
173,206.37838642541564,20.22678763159626,6.069483451811854,385.68124378770176,3.3325385582125917,68.0,0.5351009149384942
174,201.14462921477968,20.730164171763054,5.937626388079721,386.6922617176102,3.491321753315531,67.0,0.5201671952816826
175,197.03479425772466,20.747336580179663,6.340923843092232,413.2993881502012,3.2719737838803566,64.0,0.4767362350561194
176,188.63790123113446,19.796488552136307,6.242227408681785,388.21974685526817,3.171382145514764,64.0,0.485904961710926
177,198.36613895710997,17.919869117498507,6.4216049115810865,361.51663688313863,2.7905592704996223,70.0,0.5487054224318657
178,199.7252118323636,19.690134510676817,6.192018586409937,383.02825061683933,3.17992173891276,62.0,0.5214372869643965
179,200.8143622618131,19.57224203505754,6.416456306426983,394.5351410299847,3.0503195378192145,62.0,0.5089897993308312
180,205.45344955833917,17.72238104208449,6.2986458248304045,350.6865674047147,2.8136811522596887,64.0,0.5858606192954997
181,210.22229425772446,21.708516277722158,6.173618882784573,421.03658047239907,3.5163356679268585,64.0,0.4992969827511354
182,202.47857582418644,20.486078587591106,6.0870419505074524,391.75540935620995,3.3655228194843083,64.0,0.516849470328767
183,197.95084764831793,20.236639123405617,6.086748069787062,386.96669336950976,3.3247045698925355,65.0,0.5115449237366201
184,200.7947554806269,19.321643600880908,6.107321664730714,370.7189053302945,3.1636852718044683,66.0,0.5416361361493757
185,194.05471670352898,19.93775723436779,6.1877092605757325,387.5752856855211,3.2221548225284087,72.0,0.5006890889864044
186,195.62426035179197,20.362658564192543,6.062459247768253,387.8226630082055,3.3588116195071436,65.0,0.504416783780511
187,196.71893026590195,20.394717110740814,6.150323743656237,394.0628875689908,3.316039603895158,70.0,0.4992069450626996
188,197.0473573906484,21.000007104313628,6.259505929324029,412.9613144010219,3.354898508192873,67.0,0.4771569406603012
189,191.13942539473695,21.131409855785083,6.399429562851693,424.8343353613783,3.302077106755211,68.0,0.44991520102099886
190,192.12349826999076,20.116810360638933,6.555415145613677,414.2945256919451,3.068731714741115,66.0,0.4637365119635857
191,189.99773618818952,17.352005121577108,6.637994988604049,361.85656820207834,2.6140431186475155,61.0,0.5250636657839676
192,190.12717792643107,20.020204970754243,6.592814206410766,414.65721762167914,3.0366705846627466,63.0,0.45851650434768854
193,197.83396904299997,17.235177240572813,6.948245244095315,376.21903525737275,2.4805079030881116,64.0,0.5258478452789106
194,196.2740709530215,17.018615039164132,6.840224204121813,365.7163901101919,2.488020060644939,64.0,0.5366838245720496
195,192.90566818410088,17.060171201166682,6.78802062916141,363.8114902396706,2.513276274953556,65.0,0.5302352271969725
196,195.22889148880412,19.297324619078125,6.794198906459181,411.89377872111135,2.8402648913814312,64.0,0.4739787332913115
197,199.69748365649534,19.276754236366443,6.728013139184199,407.44652118097656,2.865148125840883,60.0,0.4901194961185966
198,194.05808069535166,20.535209747465355,6.670114104797614,430.31083270363456,3.0786894234230555,54.0,0.4509718695113682
199,189.7370128834861,19.884660326287964,6.588249058020224,411.5646429783744,3.018201065438064,58.0,0.4610138798863142
200,190.5957700941224,16.583893353099363,6.866906624549203,357.76471944531966,2.415045705414417,57.0,0.5327405407375638
201,175.91746923522345,19.840655598182874,5.964251562563457,371.7593021456447,3.3265960347345387,49.0,0.47320260238250605
202,193.60649339882576,16.901616078666432,6.888054437214082,365.74186564701057,2.453757622377677,60.0,0.5293528348370206
203,183.12641584463003,16.510439687753987,6.383155769698393,331.0883919335551,2.586563806907396,55.0,0.5531043078108911
204,196.7547798364525,17.28568991757391,6.883212245861668,373.7900633413352,2.511282421658061,67.0,0.5263777695898278
205,200.3306050511772,18.068571263491613,6.878397283159861,390.4459675425246,2.6268577576535543,62.0,0.5130815060328638
206,182.06055185280746,17.004422636900426,6.1185977774187075,326.8614236265135,2.779137190494354,57.0,0.5569961417681335
207,192.05579444994794,17.755366794557865,6.919018065974553,385.9437263868635,2.5661685842204833,62.0,0.4976264188770216
208,191.6726730552661,17.521849631153213,6.6696117069441545,367.1388747246697,2.627116899910396,68.0,0.5220713093894188
209,187.25401775465153,17.920549307445967,6.595709338967789,371.33227573807335,2.7170010663705937,63.0,0.5042761698601576
210,193.87349826999076,18.195266565438143,6.894264328220945,394.0907356931453,2.639188998158619,66.0,0.49195142313862555
211,192.32248365649554,18.53954308003,7.038055003437359,409.92231030018246,2.6341855911861103,67.0,0.46916812972599486
212,195.2518622618134,18.478126551810373,6.945481064270526,403.19036146646965,2.6604530889684463,72.0,0.48426718722057305
213,189.83657095302144,18.443562780631282,6.906673781810803,400.18760657222214,2.670397265497563,53.0,0.47436894055528805
214,188.05471670352898,18.75305283282819,6.871379799545439,404.8235823278866,2.7291538788277654,58.0,0.46453498489921025
