time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
319,276.5180508916903,22.353861994116606,8.916295691886774,626.1622778504925,2.507079483070207,64.0,0.44160764816579057
320,263.8952063845282,23.666278745201517,8.490253585441533,631.2487192260446,2.7874642973895063,59.0,0.41805266030176236
321,286.17598288760144,24.561458015193264,9.282665874566154,716.2699559245864,2.645948733594938,68.0,0.399536488331687
322,271.3771237669441,23.959695701810045,8.996780104419576,677.2020692864324,2.663141193151991,64.0,0.40073286257511603
323,249.74171612685876,25.397049732668368,8.629947372731866,688.5592063861666,2.9428974054831074,57.0,0.36270187633915013
324,282.7910216646994,24.87492935691728,9.133456386392991,713.7512601943812,2.72349571778499,65.0,0.39620388423228114
325,290.48188565652185,24.591471913728792,9.29848533441724,718.3673862065076,2.6446750227917635,70.0,0.40436396645242134
326,287.72775958289805,24.567464885287848,9.334733329374815,720.4637469240505,2.6318336066417904,69.0,0.39936466034734375
327,279.0528227158216,24.001028069345196,9.3591592495801,705.6942105937096,2.5644427484682457,60.0,0.39543022817354684
328,275.37528393872407,24.561430944629784,9.462239503922675,730.1254288500311,2.5957312678935653,67.0,0.37716161231700723
329,277.4717936810544,25.539251873517983,10.051627719553073,806.48155527371,2.5408075772481493,70.0,0.3440522500069873
330,284.0002839387241,23.412486592158448,9.133702776993296,671.8066358757205,2.5633072548771456,73.0,0.4227411114636
331,286.61792462584316,23.42681396024616,9.41674170447235,693.0487100705041,2.4877834282233655,67.0,0.4135610101585579
332,292.12420619230556,23.78816747274618,9.795908636196259,732.0750165171078,2.4283778418316384,70.0,0.39903589058687533
333,288.08499262993183,23.534754297666964,9.766945176795076,722.1348282030232,2.409633091171876,69.0,0.39893518686366247
334,279.6655752475159,24.026528989389856,9.280819460662482,700.5307956038463,2.5888370193201453,69.0,0.3992195303940188
335,300.36164305938155,24.98536713356423,9.506979070627562,746.2393495173726,2.6281079350177774,74.0,0.40250040855342095
336,299.4219875665436,24.85419145083063,9.550665923707623,745.7326638409676,2.602351673628857,72.0,0.401513842808416
337,300.2703371370938,24.857046936421824,9.467781351819578,739.3458251248711,2.625435253808923,78.0,0.4061297527261751
338,299.7007934888312,25.02459700961275,9.089113929675054,714.5596889606079,2.753249348972283,82.0,0.41942023615238255
339,294.0480653129625,25.254867834077306,8.769552229737425,695.7807223058683,2.8798355004305027,78.0,0.4226159993890973
340,296.62573035590765,25.93346859662937,9.491064045215294,773.2597134073022,2.7324089768104707,74.0,0.3836042731993006
341,300.95263331705144,25.775345621305547,9.156963075279915,741.4909129482508,2.814835596627939,74.0,0.40587501217031796
342,304.31951192236966,25.564869218836346,9.301894823881778,747.0761512025509,2.7483507073419973,68.0,0.40734737875451343
343,294.8985703763509,25.590979004481035,9.336784618127123,750.6441662760399,2.7408770846868227,65.0,0.3928606703750838
344,295.34235194281257,25.248818003529678,9.197752145732188,729.5795074208808,2.7451074570698535,61.0,0.4048117428446837
345,295.1634197546782,25.92788075869967,9.640226373302264,785.243094050596,2.6895510286464424,62.0,0.3758879536680902
346,298.0813129734914,25.574542595054023,9.36580735656178,752.4938733418986,2.73062872440316,70.0,0.39612457128678435
347,301.31323035590725,24.852399542842424,9.243012930718923,721.6585481773301,2.688776887917802,72.0,0.41752880377697243
348,305.2396913865861,25.368470931462788,9.838120400782538,784.0726356308569,2.5785891916351162,75.0,0.3893002733617828
349,306.3217981677725,24.814226314703284,9.21517058261731,718.3795989095688,2.6927582177925893,74.0,0.42640659427514305
350,291.8820119223695,24.971136878914788,9.422760498761834,739.2074591612077,2.6500871885893775,68.0,0.3948580446598488
351,284.93823035590793,24.17612661034921,8.684327384309197,659.5880539115766,2.7838801487413436,72.0,0.43199422528368947
352,280.1090411493601,24.06600711407341,8.455581888647636,639.28926721531,2.8461680616427056,71.0,0.4381569588513372
353,281.05986636408494,24.151788878035784,8.332467693142574,632.2266737315093,2.8985157539719166,67.0,0.4445555337063237
354,282.61240514118293,24.949593595154113,8.200962808133356,642.8034378855572,3.042276154503493,73.0,0.43965602621978883
355,285.05955069946737,24.447670721970173,8.209378512952073,630.5182195968179,2.978017237650655,70.0,0.45210359009410933
356,298.47865241726527,24.847900313858958,8.990740055607095,701.8349801443273,2.763721357772157,70.0,0.4252832373158221
357,296.3225602495743,25.008952803574587,9.333071604641962,733.2802322643001,2.679605799995787,68.0,0.4041054800216804
358,289.46824477717996,24.11595016876776,8.817420815304882,668.0297729620954,2.7350345042972637,67.0,0.43331638273194845
359,283.3942593906753,24.840641097312954,8.979310331577178,700.7379755692342,2.7664308482531084,65.0,0.4044225791537331
360,272.64749262993223,24.560993345556835,8.95579290918366,691.0346790788623,2.742469996193293,62.0,0.3945496526937936
361,268.7772500327913,24.56790089807176,9.618601208505252,742.3861197078454,2.5542072454721985,62.0,0.3620450906848372
362,248.753517177981,23.583802288461385,9.443576060481067,699.6811609484151,2.4973380991924787,52.0,0.3555241030654542
363,294.25333226592886,23.90884414845171,9.228092656917369,693.139103428024,2.5908760387803067,73.0,0.4245227701202466
364,284.12604602052517,24.14242787867202,9.67529057521883,733.8289354372888,2.4952664409384915,68.0,0.3871829418271908
365,281.5365799264581,23.562645648459224,9.1428235867693,676.7905168896708,2.577173826536152,75.0,0.4159877730266036
366,295.8532060000822,23.89785356524961,9.301904695632789,698.362086579327,2.569135499363863,71.0,0.42363869930169273
367,276.3867693252287,23.555792781803227,8.633561885727554,638.9069381013427,2.7283979768239273,62.0,0.4325931569104178
368,282.8830896687886,24.239523745808672,9.04665573867693,688.9092551501861,2.679390533473941,68.0,0.41062460339151413
369,285.4455896687883,23.8438113251582,9.030039030148263,676.4180323615534,2.6404992542725156,75.0,0.42199583099850635
370,267.6478082945498,23.23118254363162,9.14859540573378,667.6911372011725,2.5393168583093897,72.0,0.4008557151387029
371,260.74952185692297,24.27890426779213,9.231756817011828,704.1469640511004,2.629933256371329,65.0,0.37030554013437483
372,271.7018712352502,22.880291079195832,8.952250957052264,643.4927616200312,2.555814307369428,76.0,0.42222987955796837
373,276.8642449694032,23.354995924120228,9.204553952107833,675.3554613465544,2.5373305480785366,73.0,0.4099533665092138
374,277.8827740041708,22.983027324159252,9.163995617950677,661.6708145980333,2.5079701346800616,68.0,0.4199713329852478
375,299.1768757219691,23.322168774683913,9.583440448948846,702.166741574171,2.433590410346004,65.0,0.4260766823721265
376,303.58588546429905,23.802373446412663,9.961991693817698,744.9314547189351,2.3893187404667438,60.0,0.4075353289771378
377,285.84800218003915,23.643014568155145,9.534609932400125,708.1995606107326,2.4797044384387883,66.0,0.4036263478242367
378,278.8328371370938,24.35618285777908,9.609340699097823,735.2798934896656,2.5346362066302603,62.0,0.3792199944618951
379,285.3143081023265,24.262124556428343,9.645877809548494,735.2253229616192,2.5152842525551344,65.0,0.38806376656482583
380,285.61900237226257,23.83050215963627,9.85617896586325,737.8900383764659,2.4178236050880275,61.0,0.38707529241171557
381,282.215196449975,23.80128553626941,9.925717521379667,742.1850439866735,2.3979410541356057,62.0,0.38024910194100114
382,296.83467696531443,23.679749642494446,10.10670663465547,751.8594087291224,2.342973878483579,66.0,0.39480077461164964
383,286.10796340294115,23.102839891759835,10.083728785669347,731.8741319669132,2.291100879725445,63.0,0.3909250934091979
384,312.15022529251917,23.519583941443027,10.200585664936595,753.710585852906,2.305709173375117,71.0,0.4141513084087668
385,308.70307973423473,23.85289039382461,10.487137177295464,785.8647955740755,2.2744901673896143,69.0,0.3928195810180384
386,331.0393125890453,23.953895564046103,11.083913912282057,834.1020113411805,2.161140527941385,82.0,0.39688108659126253
387,322.4527640696171,24.510041828851318,10.813025381653572,832.6090891431951,2.2667145376757767,71.0,0.3872798991438352
388,303.4112642618402,24.86996275359923,10.87993384242968,850.0632910490759,2.285856064364205,70.0,0.35692785167489793
389,303.37420619230494,24.26034734249467,10.405187849219521,793.0431392263345,2.331562648752603,73.0,0.3825443928413104
390,300.81874984056793,23.597341353320992,9.870540819404614,731.7351146388625,2.3906837310201583,70.0,0.41110334029689527
391,287.05206063402073,23.06711451595152,9.723278698416362,704.6214803312122,2.372359697938976,66.0,0.40738477132302287
392,286.32426932522884,23.22805617204308,9.72918378083711,709.96860976831,2.3874619593263056,70.0,0.4032914489257031
393,298.97116235181875,23.10416599737956,9.970153679043932,723.6724199229278,2.3173329861446117,69.0,0.4131305188937
394,296.08651679353454,23.127419956204587,9.581446533811844,696.1585153137213,2.4137712269844154,74.0,0.42531479581213516
395,305.89425939067434,23.430156869995773,10.398938296135043,765.445140523122,2.253129714088603,71.0,0.39962923950581164
396,334.25377868311205,23.78898811592045,10.571962734177166,790.0989154326223,2.2501959866936656,72.0,0.42305307874026105
397,328.785632932604,24.55932793091001,10.175186529024277,785.0706295066077,2.413648915511828,80.0,0.4187975203444249
398,314.98049224548515,24.48535418289226,9.989807083094783,768.4460183781673,2.4510337366101407,79.0,0.409892802763508
399,291.71259453995356,23.47331351676487,9.448814677362025,696.7895089361593,2.4842601234420956,75.0,0.41865239186125663
400,281.08055089169034,23.07905559377662,9.441871044223689,684.5827798546234,2.4443307354738586,62.0,0.4105866509691933
401,275.8674782086599,23.889631374266877,9.431339390606235,707.8360779441581,2.5330051634088506,67.0,0.38973356516368945
402,284.80726445406356,23.88050440325816,9.411470692252756,706.0750453025736,2.5373828580177045,64.0,0.4033668465538467
403,249.324138572663,23.234243827647116,8.375885903754895,611.377100766604,2.7739446423489658,55.0,0.40780745346863034
