time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
140,446.95036950523956,26.867147289506136,14.219435807790289,1200.2004738269225,1.8894664776211898,99.0,0.37239642814013174
141,452.31096654409583,27.00124056056028,14.192204671403255,1203.880712005296,1.9025402455593625,95.0,0.3757107843273646
142,452.5706121023805,27.316002571380878,14.596088938608908,1252.5743631755547,1.871460408762366,92.0,0.36131237027318147
143,452.58285957068614,26.683666398905398,14.19822411102468,1190.2259153104824,1.8793664750076724,96.0,0.3802495423338395
144,449.78768010646945,27.372929152889615,14.28274509156099,1228.2388529847358,1.916503373645099,98.0,0.3662053834345357
145,455.1838110512586,27.57833886820564,14.508275094199643,1256.9956017952952,1.900869585746369,99.0,0.3621204484734437
146,448.20817523530434,27.791727827681907,14.562978335925095,1271.4978322689253,1.9083821445454667,96.0,0.35250408129717287
147,442.0235928099434,27.69074505694448,14.899223327441852,1296.1287494176538,1.8585361430177911,96.0,0.3410337074989989
148,437.88818516985776,28.09806787361654,14.723506269941572,1299.6834106232166,1.9083815606462904,99.0,0.33691911552512943
149,436.80347647864994,27.96051317487128,15.004202477473163,1317.9772896139102,1.8635121204776006,104.0,0.3314195775001614
150,444.17003941935076,28.099425400103257,14.799121698409182,1306.4213026402522,1.8987225034526054,111.0,0.3399898933993894
151,443.82689366884324,28.153721927145142,14.742189414620226,1303.9101812152762,1.9097381762863757,104.0,0.3403814925773382
152,442.74218497763445,27.652187462351133,14.816875173292978,1287.1702315321238,1.8662631046655143,106.0,0.34396552540734
153,437.2861559428671,27.94512671369992,14.47351134048727,1270.6614715967503,1.9307772700276276,110.0,0.344140564357681
154,431.6441510717018,27.895008366928174,14.33403501021,1256.1596227356222,1.9460681062282057,102.0,0.34362205507902066
155,447.1741654929743,28.031774708485553,14.54821703608924,1281.1802588196585,1.9268185674538767,109.0,0.34903298143615824
156,451.00963626598343,28.160371776221588,14.821860467716707,1311.2665339749626,1.8999215272304926,102.0,0.34394962776850296
157,443.40532079358854,28.078853490539764,15.138000923499161,1335.3581793094613,1.8548587513264145,89.0,0.3320497284278303
158,442.8509421882707,28.43419938751161,15.32682813662169,1369.1252019838046,1.8551913764578183,93.0,0.3234554017021953
159,447.6312722741609,28.823979230796283,15.212817937100008,1377.5693664998873,1.8947166363243118,93.0,0.32494281824188453
160,455.9053207935883,28.318384796147843,15.032749299787254,1337.3859804329118,1.8837794891283532,100.0,0.3408928517749317
161,455.95373349706176,28.710877476434803,15.101378218941143,1362.112326976162,1.9012090856994581,105.0,0.33474018586210275
162,457.94453435596154,28.636001755220352,15.007015964197326,1350.0709658865073,1.9081742715232726,102.0,0.33920034274291494
163,461.2836847854105,28.532295236467622,14.824556132215287,1328.8265010711202,1.9246643867106419,100.0,0.34713612681082595
164,458.2795587117872,28.674897327839208,15.076106206637094,1358.1287177782053,1.902009506620177,100.0,0.3374345544076982
165,459.5088741841812,29.231254890176654,15.106419949509327,1387.2632651038386,1.9350219964675428,99.0,0.3312340820541992
166,467.959383734289,29.452296913430292,15.27290793360588,1413.1581792351878,1.928401391631823,101.0,0.33114437619966386
167,476.9457428549456,29.502329371133683,15.38011469996395,1425.495183590241,1.9182125716658558,107.0,0.334582500414848
168,481.96795154615484,29.153302567227676,15.597660547311662,1428.5554329724202,1.8690817433036393,106.0,0.33738134371398926
169,477.46490321894913,29.019365552455483,15.756525784946103,1436.4755900984824,1.84173630332778,109.0,0.332386367377266
170,477.7392674029951,28.869848200827736,15.896235279958844,1441.745668031419,1.816143740475794,106.0,0.331361680493417
171,481.16788392651176,28.328856624638725,15.692474015876043,1396.5945318611311,1.8052511411507504,109.0,0.3445294056001332
172,496.1157915665962,28.592745886049457,15.77587917323774,1417.0961189341058,1.8124343861960033,104.0,0.3500932540410587
173,495.9468206013644,28.95377916008526,15.943423935708058,1450.2294642007123,1.8160326964171267,103.0,0.3419781716231392
174,506.40468946435317,28.850652763385728,16.07738770251589,1457.206169461519,1.7944863492264356,109.0,0.3475175305162788
175,496.8581165890991,28.576759498180774,16.152368273712014,1450.1036993158234,1.7691993529326262,103.0,0.34263626582259105
176,507.99168440096366,28.617117912541566,16.11163344495502,1448.489456565943,1.776177319966421,107.0,0.3507044404764275
177,512.0005678774471,28.49973750977479,16.36587553564426,1465.3115631293829,1.7414123337125127,111.0,0.3494141319570266
178,512.8426358815366,28.32360239761031,16.663134350612825,1482.70604379599,1.6997763927030116,116.0,0.34588287950089464
179,513.6603397015789,28.41076352059402,16.800957142895427,1499.570201947262,1.6910205340657034,111.0,0.3425383746853378
180,513.839271889714,28.001623437031014,16.973798881364242,1493.1799017308158,1.649696902428505,109.0,0.34412415496223764
181,519.7017087567896,27.96689454991869,17.142794324322974,1506.176031499267,1.6314081602342967,108.0,0.3450471245644985
182,509.7213155379768,27.816359702710315,17.081710914346157,1492.7309384818018,1.6284293676547712,106.0,0.34146898305490636
183,506.91249519441766,27.874120037431126,17.069833432251702,1494.7904754513668,1.63294622340988,108.0,0.33911943079604545
184,500.0411748508576,28.125256857437822,17.04372324882877,1505.951008708583,1.6501826770374581,107.0,0.3320434542420236
185,500.1591312025946,28.01873912712819,16.909964755787634,1488.473690910681,1.6569365774425076,102.0,0.3360214790874713
186,504.5352089490134,28.514018617641558,17.049029168373654,1527.2423390551792,1.6724716895045102,101.0,0.33035700755987524
187,511.6021506872556,28.53777507265851,16.970451310333235,1521.469936677244,1.6816155652432165,109.0,0.3362551821461221
188,513.7260729408367,28.879543880821117,17.117015121313703,1552.9884893968792,1.6871834064609192,105.0,0.33079837773964965
189,513.8163011167042,29.295626591224924,17.006335440009835,1565.1768115300636,1.722630174770208,113.0,0.3282800366908163
190,510.5378108590346,29.303878586122014,17.052526590124952,1569.8700872115273,1.7184479045522656,111.0,0.3252102291890117
191,509.45126233960633,29.391817660477585,16.979253666191372,1567.8153567606835,1.7310429679840271,118.0,0.324943406213472
192,505.16833034369574,29.724868274487473,17.15033238419095,1601.5568259460263,1.7331948797614931,111.0,0.31542329448428846
193,498.36870914123665,30.118007684833632,16.829873926648467,1592.4176227593139,1.7895563458229298,113.0,0.31296357313458506
194,498.949738176004,30.37666853291443,16.98926431670369,1621.3044996931017,1.7879919910980704,105.0,0.3077458541997822
195,512.2781653007504,30.249486084158374,16.86624730397723,1602.8258475737332,1.7934923838704324,114.0,0.3196093737047029
196,504.62727695310207,30.669551514666495,16.665883489107276,1605.7785019956254,1.8402595658797167,116.0,0.31425708858722584
197,508.4583059878699,30.799974918553726,16.41638523853308,1588.4654405870053,1.8761727670875443,112.0,0.3200940310038933
198,514.2349564173193,30.963015868818164,16.03923836604983,1560.1877717521159,1.9304542498948962,119.0,0.3295981200005338
199,521.0267718897138,30.91894445978803,15.913474309820103,1545.751010898533,1.9429411741160851,120.0,0.3370703096528108
200,514.9379371248817,30.318874922543152,15.810616346433564,1505.9541668745253,1.9176276407075203,116.0,0.3419346673701165
