time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
90,304.41494391828024,27.689675843335934,6.878767569517276,598.3818048667459,4.025383262845017,71.0,0.5087302813060478
91,306.49076913300496,27.96674480715401,6.743620431219308,592.4953005302674,4.147141004212387,71.0,0.5172881014561701
92,300.436390527687,27.265012490580805,6.667058641884472,571.0706611275572,4.089511425517361,70.0,0.5260931982295971
93,304.09356044179725,27.6511443550288,6.615797369034785,574.7052668328847,4.1795633712196025,70.0,0.5291295869230704
94,304.3040312148066,27.345172503411096,6.5535147726696,562.9953694206968,4.172596454264485,71.0,0.5405089415352123
95,296.10320600008185,27.62712995742688,6.38434440518492,554.1176074976613,4.327324499441172,75.0,0.5343688812511369
96,293.75441001234805,28.150947703073818,6.088364025462549,538.4476722759109,4.623729393535256,72.0,0.545557953237511
97,296.9818856565221,27.84887988611145,6.273344983445061,548.8539266644929,4.439239346728545,78.0,0.5410945813239361
98,301.50409434773024,27.020784782066123,6.39157321736608,542.5697781361007,4.227563991389461,71.0,0.5556964403426458
99,316.05923503484945,27.70661045607969,6.416584301226585,558.518002139685,4.3179687440221635,75.0,0.5658890739851269
100,303.7444487894458,27.41594423938027,6.314842139996031,543.8956422819272,4.341509040382362,76.0,0.5584608979676298
101,299.45447314527115,26.792401307717878,6.224041580626742,523.8826282881759,4.304662968691152,76.0,0.5716060372602164
102,297.6482547117334,27.294409521106125,6.265274981791239,537.2342755845546,4.356458351857154,68.0,0.5540380951827168
103,304.57319157880977,27.87161567144199,6.385500901985945,559.1225241023049,4.364828397843258,74.0,0.5447342549252779
104,304.11348288760126,28.403541410501166,6.231701513159532,556.0694143338958,4.557911085844081,76.0,0.5468984178025554
105,294.0709053334058,28.569586586283233,6.240108326951045,560.0747035914504,4.578379907747933,72.0,0.5250565745028138
106,296.6441286381094,28.304555058315884,6.498560052951394,577.8609424412582,4.355511809952584,75.0,0.5133486395271721
107,281.3685559550789,24.954187466057444,6.4012839579323195,501.83436595329874,3.8983097188080222,73.0,0.5606801268394268
108,282.1289635951644,25.12486754321659,6.236299148670374,492.2441836435694,4.028810508324221,74.0,0.5731483945769729
109,288.5420994111183,27.651227147682246,6.182403309296117,537.0585258078444,4.472569284845057,75.0,0.5372637907146018
110,295.13308966878793,27.888437176069885,6.360886016927376,557.3033630654919,4.384363609386194,75.0,0.5295734948473748
111,299.1937498405681,26.917760208092677,6.504619221324602,550.0607679632989,4.138253030991588,72.0,0.5439285389292313
112,296.6571381882164,26.148232829435322,6.723936714466335,552.3518758658253,3.888827920283401,69.0,0.5370799867805264
113,298.27922061357725,26.690953048800573,6.6264647622463135,555.6429992454767,4.027932541174877,68.0,0.5368181026641549
114,295.4293468794243,26.665140090158147,6.53580934612697,547.5113384207398,4.079852804451761,71.0,0.5395858060795065
115,300.44451192236926,28.45155864147988,6.458026826568644,577.2391525982226,4.405611714777764,78.0,0.5204853318941248
116,292.2588517505893,26.378403601177954,6.138495507003551,508.69834402272744,4.297209889798278,70.0,0.5745229077009377
117,296.852759582898,26.410807767270327,6.133658762691783,508.92193275439377,4.305881495709394,76.0,0.5832972416344245
118,297.4988905276873,26.620560823990104,6.4435410185623585,538.8795103507196,4.131355841035604,72.0,0.5520694047804225
119,301.20675939067496,27.056164218165243,6.386847880919137,542.8785363041249,4.236231193010904,70.0,0.5548326913811463
120,296.9175458283022,27.077079328245457,6.599355351323123,561.3751759500233,4.102988532480934,73.0,0.5289110715054764
121,291.123128445886,26.554421175709805,6.5743260651801165,548.4511504629787,4.039109242900366,69.0,0.5308095865969694
122,290.81874984056793,27.638818608632064,6.450850773988427,560.1267888697425,4.2845230151779745,70.0,0.5192016443766231
123,296.0106915788094,27.58082940624386,6.560351972146642,568.4396132271497,4.204169154847802,70.0,0.5207425462456694
124,293.26881297349115,27.957439177737058,6.281432304851435,551.7037617567388,4.450806411802649,79.0,0.5315693553360279
125,299.707837137094,27.48069775184106,6.449380403185936,556.795378464198,4.260982611332066,82.0,0.5382728534201818
126,299.29622548474225,29.071393480384558,6.369137607383354,581.6963705866369,4.564415981008772,81.0,0.5145231096816093
127,297.66157992645765,27.153569009335286,6.406013798085888,546.4679084476926,4.238762179602041,79.0,0.5447009336229842
128,296.0783953988521,27.455016596597954,6.448863072412527,556.230423141943,4.2573421529210735,77.0,0.5322945007689674
129,289.74736636408494,28.099185908159704,6.551964746670223,578.382524299273,4.2886656132330385,69.0,0.5009614817029996
130,294.0561867076444,27.06671443584086,6.4446026738233995,548.0012647930039,4.1999042929023505,74.0,0.5365976423771905
131,293.83467696531426,27.579596456347193,6.446578329374747,558.5564148822286,4.278175963623502,75.0,0.5260608761019586
132,290.2329634029407,28.82703743643913,6.425132811655397,581.8780758469429,4.486605690725328,74.0,0.4987865593328928
133,286.0713517505894,28.068379916860344,6.490665679278304,572.3431099909932,4.324422378812348,73.0,0.49982492451964905
134,274.5091674152071,27.600383633748994,6.504542067534658,564.0033948620649,4.2432477716621255,69.0,0.48671545227549967
135,280.5927983599962,28.61185652825347,6.523015907311167,586.3330150033094,4.386292619060541,68.0,0.4785553451367778
136,280.91786149291966,27.214518754819487,6.830384852545027,583.9769505773128,3.9843316800339963,70.0,0.48104272131838005
137,282.81354602052545,27.70172672893918,6.7570414050331555,588.0486991543764,4.0996828446699825,75.0,0.48093558650366186
138,284.3117061923049,26.957304196030012,6.796979575759838,575.6285116830013,3.9660710901895624,76.0,0.4939152603144081
139,282.4315023722619,27.59119387436898,6.774093719618369,587.1804215129448,4.073045785366457,72.0,0.4809961163973099
140,277.72439559107573,26.94868444264416,6.721423438665481,569.0477334071949,4.009371629173052,71.0,0.4880511410320368
141,279.76100724342723,26.924552925193943,6.551341109972219,554.1515928430761,4.109777291890716,70.0,0.5048456250177189
142,280.360118895779,27.0121267101943,6.526302448521154,553.8291970822297,4.138963359921388,71.0,0.5062212688908717
143,285.7358809775803,27.034196345027343,6.534138655647606,554.9472229097411,4.137377207577477,76.0,0.514888387907211
144,280.67782271582166,27.084867159370816,6.741122332269925,573.5995355456118,4.017857238655181,67.0,0.48932714432698937
145,281.2580896687881,26.924778686165904,6.932128980816766,586.3658237893361,3.8840562200551467,72.0,0.47966316974475615
146,280.0839148835131,27.505161061996404,6.847471801020118,591.6901200039694,4.016834513710411,76.0,0.4733625007658302
147,277.5313761064155,27.427118700354526,6.743155563086424,581.0228838979281,4.067401151249846,71.0,0.47765997484390166
148,276.1592936810545,27.720100189735778,6.555649798936079,570.9004876160307,4.228429071094446,71.0,0.4837257975277653
149,278.6190023722621,27.712454051262366,6.545909976019676,569.8950529277743,4.2335525775307525,75.0,0.48889528158015605
150,286.5232547117331,29.56278971535219,6.3217732755407114,587.1299073162756,4.676344504433946,76.0,0.4880065742544239
151,277.4155752475158,27.616604735367606,6.483075161634298,562.4723955483955,4.259800179210913,78.0,0.4932074488331877
152,275.98511889577884,28.411122752842136,6.459175536977462,576.5212989874352,4.3985679890868825,72.0,0.478707585271353
153,274.3726820287022,27.844968173235568,6.494912601811146,568.159025324635,4.28719674618421,65.0,0.48291529272448147
154,274.77801211459257,27.859130932336726,6.585760106932948,576.3991665721251,4.230207368623846,69.0,0.4767147977480802
155,273.95218689986774,27.40398406981806,6.71395012006325,578.0184346191872,4.081648445365557,69.0,0.47395060519195065
156,276.3797256769654,27.1349846829113,6.685829289183316,569.9473476290271,4.058581741955585,66.0,0.48492150516482113
157,282.3768081023263,28.30660851610842,6.607646558148086,587.6036920396277,4.283916863138313,64.0,0.4805565586597488
158,267.15929368105435,27.686908325586458,6.61110047961391,575.0400501372552,4.187942447851493,69.0,0.464592498587336
159,273.5439392393388,27.44288829380718,6.716296833009601,579.0413422155258,4.086014804904015,64.0,0.4724083054116758
160,277.7026333170513,27.816757216089076,6.7952561801156826,593.830099497024,4.093555339015272,68.0,0.467646610625272
161,274.4670362781949,27.637121613317653,6.8478673119719495,594.5631911148253,4.035872827880351,70.0,0.46162803278077186
162,272.7876576728772,27.855559128924146,7.061531245635622,617.960389203787,3.9446910535360544,71.0,0.44143227047991096
163,264.1985072434275,28.244829404697395,6.841112637273189,607.0375686243462,4.128689425577935,67.0,0.43522595783016815
164,257.63632290804526,27.700453579636346,6.948847956399628,604.7133582808611,3.986337556015349,59.0,0.4260470177812497
165,263.70434239270566,28.31344904637565,6.824386893845365,607.0245976591474,4.148863405137594,65.0,0.4344211806401612
166,269.3290267280878,28.015354661500442,6.972292287642669,613.6511925022971,4.018098138420474,67.0,0.4388959559091537
167,264.65884726387094,29.388991324087964,6.775089963437396,625.5321270179152,4.337800897506788,69.0,0.42309393208239027
168,262.94622099802376,27.478421510027655,7.009389591286994,605.0926159615856,3.920230307099015,64.0,0.43455532931956475
169,270.14520638452854,27.92409131171933,7.082964183291862,621.3609667708503,3.942430116700293,65.0,0.4347637216229492
170,272.28245385283407,27.75048085806489,7.126667162211032,621.3078803105294,3.893893207923487,63.0,0.43824078606044303
171,271.4289004622409,28.178275643650558,7.177780246066119,635.4105827753602,3.925764606557027,61.0,0.427170884181198
172,272.6441286381093,29.044796394304143,7.207574738842398,657.6689882183988,4.029760002040437,58.0,0.4145613272365058
173,276.23251698575757,28.0629984566033,7.22384623506644,636.8724144130347,3.8847723973384376,68.0,0.4337328964708634
174,266.5479345603969,28.100552965940686,7.000684039263334,618.0238226391368,4.013972464453294,67.0,0.431290712099352
175,266.1318811698035,28.16659356259099,6.774087716752454,599.4252260356676,4.157990675694152,65.0,0.4439784473701276
176,270.09082777921026,28.128539608822418,6.868639948388378,606.9708143950858,4.095212417623135,67.0,0.44498157304051916
177,268.6488860409687,28.21661918346704,6.785522149345901,601.5034491844948,4.15835635967779,66.0,0.4466290033834336
178,267.37039578329853,27.924408225395478,6.667675936279347,584.9359785570867,4.188027206519829,66.0,0.4570934351530995
179,266.6570074356507,27.725170251813562,6.735444578901615,586.6652459668763,4.116308868261055,63.0,0.45453009065873046
180,263.3685559550788,28.246717575431667,6.647103559222086,589.8618455839658,4.249477584299498,68.0,0.44649193353800126
181,263.96582777921003,27.94486936344494,6.592368799275377,578.7532617979429,4.238972395858162,69.0,0.45609389216948737
182,269.24691994690124,28.09218091504505,6.642023072261511,586.1863607972832,4.229461507347652,73.0,0.4593196600151075
183,266.0879102045708,28.066242720385272,6.633805291336114,584.9205367090376,4.230790848962715,69.0,0.454912921508402
184,265.81309960334164,27.957358090663234,6.6917888495602265,587.744035779777,4.177860168510928,66.0,0.45225996934308266
185,268.66113350927435,27.894337915199195,6.750686729155951,591.5805476239588,4.132074118433707,61.0,0.4541412569908404
186,267.446983079825,27.12545043053748,6.590602422976382,561.632129856637,4.1157770852588245,68.0,0.4761960166846115
187,272.32978880988895,27.892240857050446,6.59827332832328,578.1806877590368,4.227203007387128,71.0,0.47101156191399013
188,273.4825169857574,28.247855200778307,6.370927079550075,565.3768024469618,4.43386886210809,74.0,0.48371725865320214
189,273.7939392393386,27.48500181517536,6.435228389080913,555.6606050646873,4.271021967427142,76.0,0.4927359196311296
190,272.72515767287683,27.562809832869117,6.530045986042103,565.4440013504495,4.220921244932164,71.0,0.48232036598058786
191,271.65561402461384,27.51056308281553,6.501372862409312,561.8940410570391,4.231500586880742,64.0,0.4834641305566675
192,270.13784707164757,26.724592260841344,6.488233023259981,544.7376583830991,4.118932252438385,67.0,0.4959044834048668
193,262.798696642198,28.324019289621845,6.410620767749563,570.4332606853081,4.418295874264442,61.0,0.46070016381316276
194,265.6995849898463,27.439228734800633,6.443476365696431,555.4462161553488,4.258451056153586,67.0,0.47835339815427724
195,263.4506627362652,25.422361979189766,6.798882363196693,543.0043363193449,3.7391972122954487,63.0,0.4851722999525512
196,263.3238229080452,27.75194026051171,6.363500815503013,554.803674484648,4.3611120773177765,61.0,0.47462523234483667
197,265.1721724785955,27.294989990526265,6.298021392522823,540.0536971376814,4.333899218400814,59.0,0.49101075297516655
198,260.9295317914762,27.191850093170586,6.344027173082601,541.9430666940038,4.286212740157275,63.0,0.4814703754459217
199,262.56677925978227,28.267446556419735,6.22945800102735,553.2057870732543,4.5377056160837625,68.0,0.47462767996136984
200,256.66880848677295,25.52495727202738,6.528238643364787,523.4930477065706,3.9099301766442927,71.0,0.4903003193857915
201,260.01975996734456,27.179287315084864,6.655831695384496,568.3165048328167,4.083529836539048,71.0,0.4575263216116437
202,262.8196968344214,27.44521840563368,6.650551193597316,573.421806700457,4.126758460570307,69.0,0.45833572034297027
203,261.7490754397393,27.179228549515507,6.568753240986757,560.8799895051493,4.1376540649946305,73.0,0.4666757244641123
204,261.53752692031117,26.97292507299966,6.67021548150895,565.2203409718196,4.043786163696438,64.0,0.46271782517705023
205,265.675852135036,27.112423138920967,6.604990095536953,562.5878870604147,4.1048393331037785,65.0,0.47223884169142416
206,262.8393036156075,27.10478106031982,6.5953375077704965,561.6073735888192,4.109688249977427,66.0,0.46801255819701054
207,264.52052204914594,26.981284365911378,6.604909146952485,559.8598712766249,4.085034898377153,68.0,0.47247630276835334
208,268.739114216837,28.373539665573972,6.7687659472692765,603.3549614005397,4.191833472543205,73.0,0.44540797939744364
209,266.9773131657148,27.44165512367424,6.990468374739458,602.651788772247,3.9255817568443003,75.0,0.44300426571306567
210,271.58638604096836,28.966366993602232,6.778686067161419,616.8639959942745,4.273153632814851,73.0,0.44026947237084185
211,271.6167161268583,28.888591029127927,6.751635201408664,612.7526557523897,4.278754726425474,64.0,0.4432730133063956
212,266.6337209980236,28.262201530650977,6.916615880836372,614.1147366734001,4.08613142865951,73.0,0.43417574123420744
213,268.1710947321764,28.369047146316248,6.811635241860824,607.0801118890895,4.164792467449608,68.0,0.4417392193885112
214,280.5594199469012,28.39319856836231,6.886749180118531,614.2970905047846,4.12287391710607,75.0,0.45671617900120265
215,281.41297333749446,28.236585489316077,7.054275169141867,625.76958028763,4.002762128252927,73.0,0.44970702028715626
216,271.1193180368801,28.19896125232631,6.879295784366666,609.4344024069644,4.099105800394424,71.0,0.4448703863222898
217,265.5320074356506,28.072687289657242,6.835731824084589,602.8633423678343,4.1067566739156875,72.0,0.4404514071012091
218,256.5142404826843,25.01821524421248,7.150430459016088,562.0026775076244,3.4988404387132563,69.0,0.4564288583468613
219,265.07934239270566,27.99433974204984,7.251183454179071,637.718468571261,3.8606580455381905,64.0,0.41566828539023987
220,266.2150656974091,28.363207955545587,7.122643905241823,634.6677845909792,3.982117923187488,66.0,0.41945577223361863
221,261.24463370149766,28.39920025033737,7.24158757522291,646.0851660773301,3.921681531202526,65.0,0.4043501498225533
222,261.7856870920911,28.669262296539532,7.269078830974642,654.7051684694023,3.944002116798552,67.0,0.39985278824681475
223,263.10078900211244,28.48563606893834,7.379380810129156,660.3827442860959,3.86016615782155,65.0,0.39840651694576984
224,267.53644917389204,28.50210863399877,7.401754608215978,662.7680228686402,3.850723259909388,60.0,0.40366529455648986
225,265.5231239591675,28.469511264755333,7.433273656960952,664.8290778774916,3.8300098420424518,69.0,0.3993855455403164
226,261.1115123068156,28.323176470561123,7.316175487148411,650.992439777543,3.8713090630908997,66.0,0.40109761089705215
227,249.08225996734504,25.23663497951641,7.299019331505638,578.6898069238223,3.4575377640917426,62.0,0.4304244812802341
228,258.7025025644856,28.168693024489475,7.089086354151289,627.3455710982369,3.973529396773987,64.0,0.4123763910719871
229,263.5523762986385,28.271209480415717,7.108463977018678,631.3497723480943,3.97711932870662,68.0,0.41744273593137377
230,273.3808034233845,28.478892072970815,7.240358573317955,647.7882068044646,3.933353822823187,77.0,0.4220218901050552
231,271.84603159925314,28.38661891292654,7.335471874458858,654.1714652447957,3.8697740784427226,72.0,0.4155577643508592
232,270.56570151336325,28.517113641255754,7.32752563899436,656.4668281643155,3.891779441821166,65.0,0.4121544149762277
233,263.8926044745069,28.175046607417304,7.361320623859974,651.5837574383158,3.8274445642395434,62.0,0.405001815134241
234,272.15669177103257,28.448736725452942,7.301584004178189,652.5742681259568,3.896241789339643,67.0,0.41705090909055303
235,272.44146359516424,28.771851576840913,7.147072078569798,646.0198252682032,4.025683701037817,68.0,0.4217230693842201
236,263.63556082624393,28.725449959076546,7.222708810779408,651.8036967071444,3.9771020418552303,68.0,0.4044707972018384
237,269.12191994690136,28.916366858367148,7.208392095378875,654.8351758342084,4.011486400261818,72.0,0.41097657834898876
238,264.9347356115192,28.849402049149734,7.071269376906655,640.8908491595855,4.079805267123055,73.0,0.4133851122370277
239,264.8962841309472,28.58503967693989,7.052528387142815,633.3350377085718,4.053161945303494,70.0,0.4182561651560463
240,252.78752692031128,24.08310951323642,7.139255434941244,540.151210959824,3.3733362999407266,68.0,0.4679940020334665
241,263.14628413094744,28.361270565913394,6.7739306033539375,603.5542311919095,4.186826264779128,71.0,0.4359944318694967
242,262.7927307403539,29.272062461541726,6.776365986226056,623.1606903234691,4.319728674785487,70.0,0.42170941591958233
243,262.57045891622244,27.48867662184511,6.975569282926444,602.3977783741404,3.940707275193581,70.0,0.4358755432745699
244,258.3348618773663,27.5006494167929,6.826488009729019,589.7801534040384,4.028520870116426,72.0,0.43801891329562903
245,264.31233752154054,27.831393458292933,6.690083714264286,584.9468087620105,4.160096442283992,69.0,0.4518570467645337
246,258.71950743565054,28.262365506982675,6.7774984251996395,601.7662222573655,4.170029077675539,70.0,0.42993358195668296
247,263.5113229080452,28.50630486946998,6.760631338149666,605.4496778152568,4.21651521043772,68.0,0.43523241082382974
248,264.4521868998676,28.383697883495017,6.848560698436942,610.6862722101359,4.144476355444009,66.0,0.43304098836672417
