time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
171,404.2020785808948,24.025955908404033,13.36109091997745,1008.4920238581727,1.7982031596297665,103.0,0.4007984882563027
172,412.453602744497,24.456218020963465,13.703703612088562,1052.875759687821,1.7846429485960058,100.0,0.39174005000057177
173,423.0978938610659,24.718967470869323,13.273010448986561,1030.741198341439,1.8623482265665434,104.0,0.41047926923059913
174,405.3393260492004,25.1954473798803,13.41701901760498,1062.0084745270283,1.877872226820309,101.0,0.3816724025952059
175,411.89998622098017,24.810903417938867,13.645901008433492,1063.6400145470532,1.8181945921053608,104.0,0.38725506805644777
176,409.9635639674,24.629446749770846,13.574909810761726,1050.3679993277053,1.8143359398414167,103.0,0.39030469723925304
177,414.40766119847945,24.198166304498486,13.373050885464778,1016.6297792527573,1.8094723867984057,109.0,0.40762888285947824
178,424.19059319439026,24.56815295990106,13.503721776507954,1042.2594978455577,1.8193616076007717,105.0,0.40699134339502746
179,425.9886902332462,24.99868436497103,13.627073732238378,1070.211544902253,1.8344866151145978,107.0,0.3980415762307568
180,421.04230675676286,24.787608765544455,13.777027230328345,1072.852511845803,1.799198647947631,103.0,0.39245124759262123
181,418.22688918212384,24.689140517500316,14.018406968105557,1087.3128183873803,1.7611944476767318,100.0,0.38464265490993305
182,426.0900881310015,24.28803852425397,13.865071594656012,1057.9482688077856,1.7517427413512427,104.0,0.4027513449321747
183,428.81128220871375,23.89266271100255,13.68992203417865,1027.57942464185,1.7452738336530658,105.0,0.41730232420542146
184,433.02835021280305,23.78046891453863,13.564923176599663,1013.415693105355,1.7530854104328006,103.0,0.42729587982390294
185,434.2140103845827,24.355050403603872,14.212269349316013,1087.432566113658,1.7136637228716747,107.0,0.3993020109158648
186,427.2302531739466,24.60822008743988,14.155966575678725,1094.383668761099,1.7383638168317734,98.0,0.3903843463395193
187,418.91178727210263,24.812314453985543,13.836922342119355,1078.5906537310896,1.7931960475384965,99.0,0.38838811167424064
188,427.6233357915307,24.59958135158633,13.537253840211909,1046.1842109644322,1.8171766328643546,98.0,0.40874573646769446
189,440.4318404704727,24.70986540698208,13.486810726081844,1046.9586157261335,1.8321503807565283,113.0,0.4206774115565253
190,439.3970686463413,25.159089606432907,13.70199070017444,1083.0000159440658,1.836163091696786,109.0,0.4057221257409797
191,431.97244744388246,25.028845652174,13.712732847492482,1078.23818488382,1.8252266656497131,109.0,0.40062803701431465
192,430.4905300614662,25.242468726406297,13.945206502359452,1105.8765508019326,1.810117958607168,111.0,0.3892753940295538
193,436.38850083447517,25.08600072583743,14.095563597642466,1110.8713049439461,1.7797089525411496,108.0,0.3928344344590799
194,451.8094423804936,25.085456111087616,14.041942205996323,1106.6213781357797,1.786466269628669,109.0,0.40827825244223476
195,445.8852675952183,24.863267040625153,14.037789001119428,1096.4953076991687,1.7711668866544767,114.0,0.406645851071485
196,430.7506220369344,25.136154491401978,14.293046458982339,1128.6869793868857,1.7586281947334876,107.0,0.3816386915980217
197,428.4857726586077,25.278768314523447,14.01098119717721,1112.6903778856713,1.8042111368771485,108.0,0.38508985174547317
198,428.7553794397938,25.580202769813464,13.746375136549398,1104.6941317424973,1.8608689575042823,101.0,0.3881213515305756
199,431.6126124868276,25.169829718491904,13.649391695128655,1079.3031559472831,1.844025747130899,111.0,0.39989933329529614
200,428.7849474438826,24.818967820223026,13.825246848166874,1077.9695244312102,1.7951916586222718,116.0,0.3977709366785027
201,434.97428727210206,25.072864104567145,13.95212097349489,1098.9907895507029,1.7970647009295964,108.0,0.39579429728426685
202,440.95804448273816,24.922827121815015,13.881523171903279,1086.8867641800323,1.7953957078903091,116.0,0.4057074379918548
203,441.16331143570466,25.25160398136217,13.804326380841148,1095.100712006167,1.8292528939629067,114.0,0.40285181682287163
204,456.3886315870412,24.494302457183498,13.780751251943604,1060.4442522951267,1.7774286763741476,122.0,0.43037494012464694
